obs_id	Race	isHispanic	Relationship_Status	education	employment	sex	gender	sexuality	age	BodyBmi	BodyFat	BodyWeight	CaloriesBMR	FoodCaloriesIn	HeartRateIntradayCount	HeartRateZoneOutOfRangeCaloriesOut	HeartRateZoneOutOfRangeMax	HeartRateZoneOutOfRangeMinutes	HeartRateZoneFatBurnCaloriesOut	HeartRateZoneFatBurnMax	HeartRateZoneFatBurnMinutes	HeartRateZoneCardioCaloriesOut	HeartRateZoneCardioMax	HeartRateZoneCardioMinutes	HeartRateZonePeakCaloriesOut	HeartRateZonePeakMinutes	TrackerActivityCalories	TrackerCalories	TrackerDistance	TrackerElevation	TrackerMinutesFairlyActive	TrackerMinutesLightlyActive	TrackerMinutesSedentary	TrackerMinutesVeryActive	TrackerSteps	Water	skipped	Efficiency	SleepLevelDeep	SleepLevelLight	SleepLevelRem	SleepLevelWake	MinutesAfterWakeup	MinutesAsleep	MinutesAwake	MinutesToFallAsleep	TimeInBed	times_slept
1675	0.000808127451521414	-0.000951098087774523	0.0593506748688633	0.0108891890087729	-0.0277760248579228	-0.033403390672487	0.0482058498612633	-0.0425426935602172	0.00408865742821238	0.00284922945404174	-0.00198801128347639	0.00635243456188577	-0.113449732116812	0.00101905423541389	-0.0105485733002943	0.0285307654918537	-0.0703961424976052	0.0309511044495873	-0.0119043352441537	0.20162084611371	-0.00637433442904337	0.000212554279114786	-0.113790194827149	-0.00786685122505452	-0.00120638765505213	0.000732211886065035	0.0881475726077927	0.109989815714189	0.0528706975527083	0.00052151466584487	0.000994542580414602	0.00649370093996517	0.00231988172127396	0.00040704456373933	-0.0497903148673923	-0.00624417640168233	-0.0185631223771916	-0.0142032297120636	0.00996644375276005	0.0183814155459256	-0.0085836930240197	-0.0362907763161997	-2.35718315849525e-05	0.0132818004447376	0.00529184256022757	-0.000737935153797415	0	0.0678543927719507
1676	0.00477458860060013	0.0146594160159163	0.0381568851299098	0.00979682853627812	0.035384233055993	0.0160435318046273	-0.0127156533343349	-0.0204822249507314	0.0368768909139547	0.00901547247554833	-0.00437646836154009	-0.0103721430954406	0.0284643700683452	0.00508542283899752	-0.0281483117391693	-0.012988832947373	0.0370282868795239	-0.00514024073799392	0.0218830780042478	0.185552144317584	0.00565017260516722	0.000499392582356663	-0.124946082315018	-0.00480844258961477	-0.00137884192369852	0.000807639391889065	-0.0231699724130446	-0.0158035316835753	0.0506610307373998	-0.0012832753594709	-0.000285928005988005	-0.00390987680360477	0.0171156917808081	0.0038684278784303	-0.0383190261510655	-0.00344995338789308	-0.055896225206787	-0.0129609617817021	0.0174112364966782	0.0237570004122119	0.0553770008331573	-0.017830144810715	0.00177891054758861	-0.0220749217784702	-0.0107668644261002	-0.000649929855715612	0	0.0380579345165626
1677	0.00232403752718697	-0.00305314701480742	0.0385033809335553	0.00711046598248488	0.0107708094424942	0.011004878685404	-0.0358234560595007	-0.0242941012318417	0.0290072812783793	0.00217435643287302	0.0214457697400663	-0.0149779156316629	0.049420114364309	0.00354348562897805	-0.0194206999402535	-0.00674992534775324	0.0498835715999694	-0.00724643042147605	0.0150312640721609	0.0370170606489518	0.00308805566942102	0.000456694703797117	-0.0210515410310654	-0.00786368257372492	-0.0018393992058083	0.000834872628591598	-0.107024258103573	0.0258901281249657	0.00227407175456504	-0.000686815168070209	2.14373262812422e-05	-0.0113951504663316	0.0145218432755267	0.00251033462616653	-0.00739844778876358	-0.003805723618673	-0.0257749417192492	-0.0192236732937191	0.00193971880378539	0.0151520665323332	0.0306192308535713	0.00174506348766558	-0.000240025695080443	-0.0106835701513507	-0.00256000752147384	0.00195061715353657	0	-0.00301540549563592
1678	-2.33671602286922e-05	-0.000580526706070301	-0.0442625622962736	-0.029380915195683	-0.0187135578189199	-0.029788252156032	0.0489887168547512	-0.0269793368676192	-0.00650572968117738	-0.0547501496386799	-0.00259008793711808	0.0474318570660613	-0.205573894195694	0.00104364328366419	-0.00458884626684079	0.0603603680638699	-0.034096028873466	0.0142351350299965	-0.00797413116592642	-0.0416040566505846	-0.00418605534018248	0.000127298564305349	0.0459916136940627	-0.00555034535088338	-0.00118879353832927	0.00102230381727832	-0.1817495250802	0.356481747792952	0.0172855822197442	0.000871970849682392	-0.000432927155639235	-0.00192708894985209	-0.00872188303995041	0.00209543608121995	0.00188504167586816	-0.00706299834739252	0.0305912182371611	0.0193928759571143	-0.0106759748480652	-0.0209257659055954	-0.0249895268959578	0.0289701178973731	-0.000236843426133924	0.0166256201919016	0.00598640987206274	-0.000294711097574143	0	-0.0831932605336954
1679	-0.0035508314174722	-0.000535224013199889	-0.0321815768162078	0.00332425149845701	0.0293535211348041	-0.0401014719930188	0.0740805785030653	0.092851777000443	0.0348187504336045	0.043448481691929	-0.00325053874285197	-0.0163639466531255	-0.0853521959226267	0.000352352411643775	0.0325971883989831	0.00892105926751096	-0.05873608743069	0.0189983921147645	-0.0231802586483716	0.240235778086756	-0.0050167782940419	0.000357219094107965	-0.179167145845977	-0.0200722313871076	-0.0014506265652328	0.00102308896780222	0.242721160894157	-0.0824726486311898	0.0586417630427934	0.000658174323313503	0.00127108970081549	0.0120006033438162	-0.0341449422655752	0.00361650077578231	-0.0581527172396544	-0.00359026582146611	0.133817713856068	0.0478551317739209	-0.0174799268642934	-0.0281073117665926	-0.0348556800698927	0.0414540619932536	-0.000279653287477489	0.0477968123969501	0.0138541606093018	-0.00257505014140466	0	-0.125863218428658
1680	-0.0331341833037199	-5.72243349134827e-05	0.0703308302031404	-0.0151158669321161	-0.0186429240239657	0.011337277761897	-0.0171773726869347	-0.0255307529754839	0.00771070061515511	0.00154573755388288	-0.00366296905686488	0.000817051681733918	-0.00605252175524882	0.000368765178714485	0.0341332508457422	-0.0360886613650741	-0.0365818232972711	-0.0141697986700516	-0.0152968413433205	0.0835231230379329	-0.00397388651895008	0.000438905832249749	-0.0593366310673119	-0.0171013949368552	-0.000378955986023664	0.00125134081704448	0.162783573086011	-0.234339890900968	0.0738303146206093	0.00059012766460573	0.00211209095855569	0.00954116357693988	-0.0311023375391489	0.00279076626089331	-0.0786664188456224	-0.00305989192146739	0.118504593210335	0.051909121164002	-0.0164422522612118	-0.030932538225801	-0.0397861320672556	0.049990889559037	-0.000325062112023974	0.0395388132765808	0.0138613716204631	-0.00169618086192034	0	-0.110655939194784
1681	-0.000746371859294679	-0.00185884690249594	0.0914013110631315	-0.0467612634934495	0.0172101643848015	0.0139795858479168	-0.0219510761639661	0.0939650978234909	-0.0142094787449014	-0.0184053697459699	-0.0025468432315861	0.0204554885578502	-0.089702708352949	-0.0160250015537647	-0.00752436197326289	-0.000559123002640624	-0.0201038674522546	0.0158180943896058	-0.00842168385183349	-0.0140917575779521	-0.00831849566175136	0.00037560605934259	0.0484579208651606	-0.0119132240573852	-0.00274878271392141	0.00104796599668107	0.0394596212026912	0.00627678459598905	0.0473184518496983	0.000857660168380506	0.00180177010056046	0.0027070006328062	0.00327733600331573	0.00246702257933156	-0.0418156213743463	0.0278925736576767	-0.0116479489085996	-0.0154350942805289	0.00268549784277016	0.00316530408004964	0.0179718149269999	-0.00420311881734659	-4.72186640515746e-05	-0.0205932775977429	0.00116627530445636	-0.00220480118488381	0	0.0865473469826301
1682	-0.0027357761083199	-0.00310532916163408	0.0484604864484395	-0.0197215110201939	-0.0215003247398353	-0.0399133660451985	0.0475728271466646	0.0675736866139756	0.00571657549095908	0.0415931885920768	-0.00303902897426218	-0.0226698344946585	0.0439720821963151	0.000704186557543766	0.0178655805575764	0.0124215409623229	-0.0196565276548124	0.0194908085357304	-0.01901749795768	0.0125561755642783	-0.00740385798259079	0.000495656611700457	-0.0488171680144571	-0.00292275777268458	-0.00301843284678952	0.000684023216180075	0.13166979748435	-0.0583934158949174	-0.0258016330011369	0.000636622892341857	0.0011390019413065	0.00747407267889479	-0.0176534868277529	0.000741872670706105	0.00550340780335564	-0.00218002842786829	0.0481019087852144	0.0160553797832298	-0.00971226510346035	-0.0217414437799373	-0.0221656749708973	0.0229895082488039	-0.000266548429646598	0.0134264511103742	0.00766056975216378	-0.000562231682952846	0	-0.0814987176317544
1683	0.0236004256288677	-0.00192815904482103	-0.0446442501664004	-0.04468563728237	0.0309321978858157	0.0134978308204784	-0.0133940477325653	-0.0312421785970795	-0.00230470618780322	-4.32897055141117e-05	-0.00169288539297507	0.00729902578388459	-0.0285311492071046	0.00102209438095939	-0.0101443513723108	-0.0190133530317751	0.0916536267371721	-0.0236978652993746	0.0397141325275783	-0.109740894769802	0.0147372141863187	-4.87974071786068e-05	0.0837816593545146	-0.00045055563529396	-0.00125336583769897	0.0013921576390732	-0.0557692937552038	0.00931600592803266	-0.0314877401280889	-0.00124702276188569	0.000156682691720133	-0.00202964279723059	0.00578380235798907	0.00012992556165713	0.0116756126742342	-0.00217380896861251	0.00174330297992796	-0.00165613919531454	0.0115847668003366	0.00563731345574211	0.0202447500627452	-0.0102920556607227	-9.62212207038949e-05	-0.0159683999552995	-0.00410305964616652	-0.00171854986486018	0	0.0192577689768214
1684	-0.000971540226778969	-0.000310022109734083	-0.0362855897542346	0.00944189783429122	0.0126259328515323	0.01073536084455	-0.0180759413493759	-0.0275936907403213	0.00450560721319196	-0.0444809255509827	0.0104709266731151	0.00813620418890153	-0.00918754288239423	0.00271233359355176	0.0269345156812953	-0.0520463296000814	0.0656938992434497	-0.02510294754855	-0.000479931826431563	-0.0731243467042826	0.00118441108194043	-2.76627880861661e-05	0.0451904560928754	0.00341165663471057	0.00522460719730885	-0.00386134384739678	0.138680970324177	-0.170870716698241	0.0597892162149393	0.000254518217227252	0.000801179523470393	0.00820465355863871	-0.0209613012722688	0.00264241455373811	-0.0570712394335157	-0.00306488111205775	0.0636066013478841	0.0322105788732439	-0.0130181006620031	-0.0197820630216955	-0.0233674899086726	0.0270730421575351	-0.000259676273313742	0.0303594317503131	0.00842282901572182	-0.000564749658137866	0	-0.114259811410108
1685	-0.00348179752385832	-0.00206891662411916	0.0463948160117321	0.00899912543380335	0.0508876892800134	0.0137500503884293	0.078307976125418	0.0907186496445679	0.0392225831486792	0.0599950891546417	-0.0029432286759655	-0.0372586164989819	0.109403634875079	0.000145473070577748	-0.0088725709591951	-0.0277150086809539	0.0209015982776614	-0.0160723436444337	0.0072670469762256	0.184134126974693	0.00334630048228834	-8.88135981962657e-05	-0.100659708122798	8.78557177182002e-05	-0.000269601509702447	-0.00127042557049327	0.0267477284603837	-0.0044659093644719	0.0152062701844939	0.00038760362543975	0.00202561959218168	0.000126619768369036	0.00698102999031782	0.00204519875587367	-0.0268894641498105	-0.00497200375228499	-0.0489429247910072	-0.0132269834557059	0.0141679550942662	0.00603161563499821	0.0344869427506794	-0.0188536707913178	-0.000206510984111812	-0.00308067061244107	-0.00312056817691621	-0.000573501766458157	0	0.0212448414894362
1686	-0.00319027461288407	-0.00347155060562998	-0.036998442832346	0.00839958549573491	0.0103474010368641	-0.0329172332529041	0.0462960684404624	0.0812402430183172	0.0226384059049449	0.0380043703261439	-0.00340663348564415	-0.0103554277223604	0.103136346667958	0.00207083300388617	-0.0127146394993715	0.0159944450602304	0.00287903226457832	0.0188619998798661	-0.0127391122493491	-0.150096193482684	-0.00448250679662824	-0.00191918296482752	0.103189607168882	0.00726469545154979	-0.000753097239623704	0.000779078311408091	-0.070566049354094	0.00326658646073209	-0.0807221250123071	0.00097086371754959	0.00154885696008588	-0.000716153122138385	0.0137461542006892	-0.0115282748019204	0.0667751394599702	-0.00882705870697351	-0.0392395819348888	-0.0130301177243782	0.00718815709945617	0.00753166967666189	-0.00526307760933744	-0.0288036334993753	-0.000123541605793996	0.00362059701441999	-0.00146108796616078	-0.000316011932845497	0	0.0140065240498307
1687	0.0015148176980715	-0.00146795163396046	-0.0389359936050458	-0.0139082352675553	-0.023679389575493	-0.0259873182944471	0.0309444057475932	-0.0183600603834425	-0.0131923882467581	0.0275453829027074	-0.00322223428308487	-0.00966801961339622	-0.0745510141514711	0.000282987114198625	-0.00839093783614998	0.00520565395629777	0.0771990923717798	-0.0132623210354995	0.0405741091510687	-0.130338970992952	0.00771400454774269	-0.00168239371023371	0.11556042458957	0.0134071003161761	0.00092611663110947	-0.000309541276678634	-0.325518272628612	0.301210707609675	-0.103769940363495	-0.00457855401031149	-0.00176587813779623	-0.0113580951293738	0.0144683090973913	-0.00338360934695146	0.0656769965289906	-0.00167739996269619	-0.066253956604227	-0.0237468126634501	0.0073607509055676	0.0176008955080859	0.0248761677792414	-0.013092253512061	-5.87491522756412e-05	-0.0125904141172907	-0.00538492879714443	-0.00146193688790923	0	0.0324830200278414
1688	-0.0027561748853459	-0.000676236890895803	0.0530898873914347	0.00376719132040315	0.0136598043004282	0.0156707665014601	-0.0265505054371131	-0.0184970009472515	-0.0136570329257642	-0.0315357282680445	-0.000993332662327075	0.0533993824112736	-0.238743353189657	2.86163663647069e-05	-0.00791097442696008	0.0851686423514653	-0.0645410593927954	0.00976760607236874	0.002250879953157	0.0700867618750791	-0.00209596001772084	-0.00107806617849954	-0.037157336483963	0.00128471845354438	0.000459424734972682	0.000340060227452204	-0.192241114222135	0.444540851102161	0.0256231183384416	0.000439874266764854	0.000567907275229815	0.00198545956275421	-0.00058573096590209	-0.00311145786593009	-0.014624017240664	0.00129598799114476	-0.040670430302046	-0.0279065512184868	-0.00574009498860552	-0.00510524276067941	-0.0148902640545935	0.0073133289765361	0.000134842776542892	-0.0185414060288831	-0.00808782090884686	-7.24029043372402e-05	0	0.0277044819712583
1689	0.000960070102434997	-0.000877710677841635	-0.0294785215677331	0.00900091811029046	-0.0161439400923435	0.00931629413237818	-0.017619957747297	-0.0316454800433894	0.0169116125476141	-0.0207294751996716	-0.00173795738705995	-0.0131046817612217	0.0677266867398988	0.000448873151678353	0.0244996596142266	-0.0482453478901941	0.015589062634537	-0.0256095831379864	0.00291444474980245	0.00782265768075289	0.00197972439401109	0.000246920722228646	-0.0269404561462164	-0.0195854114047231	-0.000824168145712743	0.000731507063015506	0.184377808326323	-0.227603630021516	0.0516870198011456	0.00039247769743783	0.00206099712151021	0.00982038805604751	-0.0232142686256075	0.00246160498498519	-0.0442083172038051	-0.0081248948212681	0.0735453323379918	0.0284300512698111	-0.012885939193892	-0.0216392209892392	-0.0244676087988963	0.039461174721958	-0.000232024880375286	0.0257834092082892	0.00944163009006789	-0.0057814210328834	0	-0.0976681240905477
1690	0.000673366805096413	-0.00135619466054848	0.066746258832192	0.00362537441218375	-0.0118968793964665	0.00837899456686653	-0.0177114738520719	-0.0254007906800255	-0.0410148337878367	0.0387397442439964	-0.00190852514431258	-0.00984884952001961	0.121114551418221	0.000235202080655447	-0.00593006015759311	0.00072947252183092	0.00736330856090234	0.0117800757190317	-0.0153389596824503	-0.123147629891605	-0.00513301133416038	0.000366620818406649	0.0936973705983973	-0.00222475649510007	-0.0015548467101204	0.00160206175085821	0.0553796556265703	-0.156590172537386	0.00344018139996263	0.0004264778408458	0.00123864971429037	-0.00690489925157575	0.00272412733156282	0.00258178972749683	0.0147231431853671	-0.00119437516811445	-0.0207394823975019	-0.0114160164683202	0.000517022234912192	-0.0051929895148416	-0.0128979958982746	0.00846611351716943	-6.2237275574591e-05	-0.012234545649636	-0.00239045469265169	-0.00209342792330456	0	0.0492446797427658
1691	-0.000891850181651675	-0.00117386373881366	-0.0241858742448188	0.00456469867158308	0.0181353704871631	-0.0264149977167398	0.0244218060828399	-0.0221794056072145	-0.00648027183050929	-0.0205338452394103	-0.00321548366000441	0.0243257526038628	-0.20978863072004	0.00109206180938424	-0.00827759133530665	0.0876799019033917	-0.036070706525891	0.00855910552903946	-0.0177704230554242	0.0215041310089807	-0.00353460346527208	0.000623311979030789	-0.0332364144308226	-0.00548484258821935	-0.00051454508968588	0.000270643510198398	-0.337748614594054	0.39076623997145	-0.122645485472549	0.000229979944582763	-0.0040984655866856	-0.00919252187715637	0.0067864409155856	-0.00172940558351215	0.091745844629118	-0.00246221705307647	-0.00218173256378554	-0.00150413611281017	-0.0015986837319308	0.00192685334859299	-0.00386481062432548	-0.00418358386540925	-0.000156316887968917	0.000547408193525475	0.000695075505667566	-0.00108609571899591	0	0.0191976940696853
1692	0.00130766128984114	0.0132676887124256	0.0496761118273366	0.00951760706290202	-0.0216882475414538	-0.0312563400460656	0.174006367985742	0.0837704725497359	0.0323020453237605	0.0449827527983089	-0.00402310102346028	-0.034827892540907	0.089880296194136	0.000698232335580412	0.0103450126985701	0.00670442362666206	-0.0719872270248232	0.0174042683386104	-0.00951794116529334	0.31421465903803	-0.00337450415745615	0.00050273527951244	-0.177542821574263	-0.00544227811356041	-0.000818677428357667	0.00154403485974752	-0.0364230407620913	-0.0200782534219042	0.00439741507935816	0.000120213145824718	-0.000132493153925171	-0.00479417681583171	-0.00963427476894789	0.00317183734249049	0.00776715204037218	-0.00332063394423351	0.0424626408198363	0.00860042935731259	-0.000864933508976171	-0.0161206859927832	-0.00339897408527679	0.0171048578844327	-0.000280926685905419	0.00221384844085706	-0.0035915932546775	-0.00579384103101199	0	-0.0592835185900443
