obs_id	Race	isHispanic	Relationship_Status	education	employment	sex	gender	sexuality	age	BodyBmi	BodyFat	BodyWeight	CaloriesBMR	FoodCaloriesIn	HeartRateIntradayCount	HeartRateZoneOutOfRangeCaloriesOut	HeartRateZoneOutOfRangeMax	HeartRateZoneOutOfRangeMinutes	HeartRateZoneFatBurnCaloriesOut	HeartRateZoneFatBurnMax	HeartRateZoneFatBurnMinutes	HeartRateZoneCardioCaloriesOut	HeartRateZoneCardioMax	HeartRateZoneCardioMinutes	HeartRateZonePeakCaloriesOut	HeartRateZonePeakMinutes	TrackerActivityCalories	TrackerCalories	TrackerDistance	TrackerElevation	TrackerMinutesFairlyActive	TrackerMinutesLightlyActive	TrackerMinutesSedentary	TrackerMinutesVeryActive	TrackerSteps	Water	skipped	Efficiency	SleepLevelDeep	SleepLevelLight	SleepLevelRem	SleepLevelWake	MinutesAfterWakeup	MinutesAsleep	MinutesAwake	MinutesToFallAsleep	TimeInBed	times_slept
1	-0.0752720136868052	-0.135058987843859	0.197015760973986	-0.167784661309706	0.282136101915415	-0.00433094192880934	0.053006023631577	-0.0415348956116394	0.00215398668462836	0.579484395594274	-0.0229538535817126	-1.17654252904404	0.132615687384064	0.0295750998389512	0.0821611258683278	1.67153000603277	0.427349439407066	-0.364072304707176	-1.10562707318767	0.554787368215454	0.412884830529417	-0.157459969722747	-0.169023356567484	0.142721514107502	0.0162754483064888	-0.00728621928389254	-1.1942321195965	-0.0523381557109206	0.214513101029848	0.00821996883700867	-0.0343517219834035	0.365597421963764	1.24622765384874	-0.116405309186436	-0.748500767090998	0.00379537056012566	-0.236030011373688	-0.634027560579604	-0.106753959262376	0.0609022509369308	-0.106942317611805	-0.00369914431995223	0.0192302415118548	0.304308992050241	0.0570455758274325	0.0913252959960691	0	-0.286179127780341
2	-0.0179580584081808	0.00613904490199358	0.0536994279093734	0.167682376180664	0.178431664587656	0.000922334273088194	-0.0918606900788633	-0.0452901744274239	0.123136238804649	0.580943420621635	-0.0206460474520339	-2.10146832994899	0.465025876435158	0.0148396964107903	0.0392106750369672	4.0434403739682	0.177010516409789	-0.25927197380315	-0.190065135102192	-0.121114614935887	0.263453602238207	-0.0438779137895874	0.542285052094435	0.0246926587360236	0.0113742821592637	-0.0115023619734205	-4.33204906388633	-0.166584324318102	1.49086942936256	0.0154602027811057	0.0269762017678146	0.412765821155178	0.744262917744667	0.122823028433449	-2.13270723357802	0.0142403560520416	0.0154952865298876	-0.0027613035595297	0.0372162240936241	-0.0433420761158359	0.0528757960421279	0.009711880485754	0.0262723125495469	0.0267590626294567	0.0100758441052963	0.0280047149694787	0	0.0749208957954718
3	-0.0873717112513754	0.00306952245099675	-0.536699807776233	0.335919584985991	0.202711938325975	0.016361336175502	-0.0823178114868308	-0.0718746004368314	0.134624167789341	-0.0660161381768429	0.0736882942144945	0.115979473082009	0.0930161606572357	0.0165206622566432	0.0526717611138082	2.10619654723909	0.12540194459794	-0.463893438971893	-0.61803092927639	-0.0598270060557931	0.409922229474881	-0.304917623970669	-0.0907642541893976	0.0418330879099753	0.0579179283505889	-0.00551040483650552	-2.94791556552304	-0.0776064180516526	2.27844233114017	0.0113681484632189	0.117795617289973	0.286555672678981	1.42714992699166	0.286553259491779	-3.85426043168029	0.00511251533963275	-0.180230148970486	-0.507149768243037	-0.055147611817486	0.0579676383011965	-0.00152935975977543	-0.0910146354751633	0.0188362493396607	-0.0164394775823615	-0.00263400167787909	0.0417782748250476	0	-0.344787412784088
4	0.197194505261692	0.00306952245099682	0.0228794356207619	0.197257064118762	-0.301414205038323	-0.00673702077814816	0.0358807955191644	0.0999359174403299	-0.316995040421301	-0.250585858093711	-0.0266197810901014	0.966886268086158	-0.27696930564427	0.0291221077128176	-0.0225542253988611	-0.894619978034293	-0.134945296816693	0.4461646243637	0.698650022374926	0.484018069916872	-0.210492419406145	0.103456556276225	-0.500495275490017	-0.00937930023118063	-0.0109143987374313	0.00422264000508146	-0.477234574905104	0.0412247148408505	0.513118749189348	-0.00501006218800955	0.0817405937251594	0.0695347354426994	0.568741711945141	0.204504313052921	-1.19015697476282	0.00483248604594239	0.0110404652163396	-0.0424234268253904	-0.0433699181741843	0.023096354413803	0.0591329325739752	-0.0602280478718962	0.00120433887580688	-0.032547976351684	-0.0162768849378294	0.076365743869255	0	0.126485091391181
5	0.217586026181992	0.0184171347059806	-0.232287345337869	0.0669021188487539	-0.171791473543817	-0.0202511596010904	0.0613856129606468	-0.0643793148540568	-0.20750071728597	-0.182086631149812	-0.0205615000110167	0.554514780549173	-0.0752250816411576	0.00237896440082661	0.106591890400873	1.38390179233744	0.203858803119403	-0.416648799057366	-0.186782739547457	0.372726012982901	0.396701837610351	0.448814900507919	-0.716716430671083	-0.197701724632377	-0.0050945907384586	-0.00315156644533676	-2.32941736335509	-0.0474232484601914	2.44048686276349	0.0202213432643451	0.0741341947021636	0.282621044659088	0.512645598722064	0.667379115598973	-4.37868304112015	0.00120852299941344	-0.094093364517496	-0.0431295638891448	0.0173307427198147	-0.0269262385357155	-0.0200526766154344	0.0552440850849151	0.0311947190204369	0.135258535368043	0.0437471750102425	0.0532485276400413	0	0.0226005696658118
6	-0.0460371815892784	0.0122780898039872	0.0790155351928233	0.196302047240964	-0.221479074934237	0.0173237677152373	-0.0567361397321532	-0.0776611894649079	-0.259914393278621	-0.163543761484618	-0.0189143092279823	0.616507545864759	0.00720491671789193	0.00927471351402321	-0.210070956296848	-2.07971118572502	-0.168032686236784	1.25326943010341	-0.562484613242144	0.432738260029195	0.120890911107905	-0.20566574175897	-0.425353557475552	0.164664855631592	0.00766175257442229	-0.00279396876572173	1.69467718246948	0.0499670494742192	-0.894219794598988	0.00329546651455335	-0.0406331132275381	-0.239462661246956	-2.67922907434228	-0.145853133956887	1.64430821531704	0.00749165338051968	0.510733584154746	0.982505999401075	0.201301277994252	-0.201267461586696	0.162802266540612	0.296312316258303	0.0476709346506058	-0.423568247402868	-0.135403282249175	0.00355714740299182	0	0.825212177305451
7	-0.010596699077432	0.0168898147639816	-0.00580014345444689	-0.11947068121645	0.152977402286424	0.0144364730960312	-0.0486508805034351	-0.065504661365385	-0.127803209954681	-0.177444792361026	-0.017824099441149	-0.057657410832098	0.2086564025074	0.00495981825250754	-0.184847639205545	-1.43788454960551	-0.135774452076137	1.09684776193555	0.917516160800322	0.0618339581813971	-0.322608306321409	-0.162774581932851	0.0658570290115137	0.0949873696830228	0.00674517515466329	-0.00264693324184342	0.78405221808737	-0.0055336593780958	-0.305741467460075	-0.0177623467523025	-0.0259517137488448	-0.155059392881397	-1.01904136163797	-0.0422688573615525	0.741586030570633	0.00452908137095467	0.0908675657702097	0.110541169513248	0.0759997337045905	-0.0605684770267152	0.0790071424686811	0.171279676383802	-0.00369252392459778	-0.0027765662876199	-0.0265605718941942	0.0416296373864286	0	-0.0354582121061495
8	-0.0341379842713041	0.0122780898039871	0.183857351268001	-0.119520660621704	-0.215888658210998	-0.0057745892384123	0.0314260255532953	-0.0749498020217223	0.288634215740347	-0.325566455235318	-0.0112697637278051	1.09239707467491	-0.316064549155773	0.011114598901249	0.161483110975283	-0.29238899701306	0.00307311144110349	-0.273463523264616	-0.278575658125936	-0.474928002572452	0.141324263013291	0.9838926214762	0.358516329616957	-0.654830135560918	-0.000855617966341935	-0.000330078456668104	-0.475529448106073	0.0220009183690891	1.63164490207486	-0.0060244396616933	-0.00480842162172098	0.0659751450372299	1.75314448200461	0.673921279817134	-3.3491133344964	0.00308571711674998	-0.219375441250405	-0.467952833874058	-0.0776575465243488	0.177328247919744	-0.0865380009818007	-0.202224194838728	0.0171664892076998	-0.0792461803632525	-0.0255813238881545	0.00530748954537702	0	-0.233450480237976
9	-0.0283507442643574	0.0291679045679685	-0.19828457339608	-0.137434859044768	-0.397007197296843	0.0178049834851049	-0.0777363737889028	0.238235995324504	-0.163702988031839	-0.132543107012368	-0.0195709408358596	0.222869295774947	0.204151802191375	0.00800881533722159	-0.14539670081918	-0.383306575801138	-0.24173651238478	0.303983145883667	-0.153039063062733	0.208919350118632	0.314934850424614	-0.193230972760082	-0.393137623049089	0.0460619233296079	0.0170726591713541	-0.008260959233533	0.671831288610631	-0.00937559395676397	-0.363982672258996	-0.0139358654136471	-0.0222712038329177	-0.14977995755311	-0.473824504105735	-0.0938427742040996	0.899811749029178	0.00379665711928764	0.0985225509495102	0.367648315447593	-0.0163210066352339	-0.0574026135978014	0.0392956933464595	0.0809120140835177	0.0107036248224986	-0.0171129422705277	-0.00691813686267785	0.0100221216618598	0	0.340428530030941
10	-0.0306266906378104	0.026098382116972	0.0305755907615057	0.185769176250157	-0.199556818621399	-0.00673702077814763	0.0482979182015903	-0.0758350889349803	-0.276069293413341	-0.200753390820824	-0.0144975063635908	0.862135323718846	-0.115034296932911	0.0134213642805664	0.0656352148034591	0.60306566936325	0.50216569357197	-0.336201442625544	-0.244742448348384	0.708533480524861	0.198576267823559	-0.156929646456135	-1.03901785839357	0.071604959177009	0.00899445143519383	-0.00290027244129284	-0.434222037684241	0.0238923152771569	1.01320305961385	0.0135876271036397	-0.032860895341474	-0.0459443348318238	0.338622265627888	0.251881807798687	-1.5969236168719	0.00707416198705062	-0.120918130738423	-0.222318811261192	-0.102608200059654	0.0556096954452016	-0.099779538555388	-0.0818226107602779	0.017181026617416	-0.138745453818099	-0.0621537239171887	0.0177147771939123	0	-0.0260336354769235
