obs_id	Race	isHispanic	Relationship_Status	education	employment	sex	gender	sexuality	age	BodyBmi	BodyFat	BodyWeight	CaloriesBMR	FoodCaloriesIn	HeartRateIntradayCount	HeartRateZoneOutOfRangeCaloriesOut	HeartRateZoneOutOfRangeMax	HeartRateZoneOutOfRangeMinutes	HeartRateZoneFatBurnCaloriesOut	HeartRateZoneFatBurnMax	HeartRateZoneFatBurnMinutes	HeartRateZoneCardioCaloriesOut	HeartRateZoneCardioMax	HeartRateZoneCardioMinutes	HeartRateZonePeakCaloriesOut	HeartRateZonePeakMinutes	TrackerActivityCalories	TrackerCalories	TrackerDistance	TrackerElevation	TrackerMinutesFairlyActive	TrackerMinutesLightlyActive	TrackerMinutesSedentary	TrackerMinutesVeryActive	TrackerSteps	Water	skipped	Efficiency	SleepLevelDeep	SleepLevelLight	SleepLevelRem	SleepLevelWake	MinutesAfterWakeup	MinutesAsleep	MinutesAwake	MinutesToFallAsleep	TimeInBed	times_slept
1	-0.0262506190671922	0.03180986742022	0.000501399666665212	-0.0335199779295424	-0.0491271126728627	0.00538694322484303	-0.00607457507785925	-0.0176980515888273	-0.00195328937658214	-0.0363989743533756	-0.00725558937044582	-0.0303010390943173	-0.120753024924184	0.000211959227357739	0.00726653974207841	0.0289163158755546	-0.0287799175802465	0.0314116750473976	-0.00933740362730542	0.167900416093743	-0.00559271526248592	-0.00132961017333297	-0.035296194751245	-0.0110954792969204	0.00219425125482105	0.000254028220554504	-0.188374577683364	0.29503302212266	0.0544734608901363	-0.000329553574061104	-0.0270785569404507	0.0610843537305522	-0.0148694737775413	0.00107983019692822	-0.0299700271387363	-0.000272303103732958	0.032348487644511	-0.139502754972612	-0.00230780835778373	0.0293195196144884	0.00877001922804634	-0.0133674287547128	0.00827756562033733	0.000947939907473683	-0.00928014278119299	-0.000295365147941591	0	0.0207562613870894
2	0.00239489828129401	-0.00192247991684765	0.000741949087427824	0.0270657774730745	0.0585740335091016	-0.0101100419145503	0.0128875359028738	-0.016515908030323	-0.00953261712700668	-0.0240910786095527	-0.00252530975410728	-0.044238715173127	-0.252522746306119	7.3106000276886e-05	0.00091414456297969	0.0321627210263896	-0.0107664748838216	0.0314800363062562	-0.000659706762172988	-0.00271913116994719	-0.00578265493641289	-0.00143510369239837	0.0390326128243279	-0.000791042285626876	0.000479890147885923	6.3767151625918e-05	-0.38276021851174	0.51332014689395	0.108479993364767	-7.26780955091527e-05	0.018631436977302	0.0504005028937712	-0.00606803743269637	-0.000846105386295332	-0.139421146215663	-0.000143283115261364	0.0106764943453776	-0.00102316650236376	-0.000158817763435468	-0.00995398615993137	-0.00326676015525982	0.0028100950245075	0.0039357722405673	0.000207655879035804	0.000739721354687626	-0.000130871790358886	0	0.00451234776283574
3	0.00171155792240067	-0.00266388925840609	0.0963647541914331	0.0231360123307723	-0.0301959615572738	-0.011191084636085	0.0139845580117762	-0.0206216977473915	-0.0126453659047463	0.00334822626411293	0.00952605402840079	-0.0013614854888186	-0.00530166693383576	0.000208225612172782	0.00373459182232264	0.0176473943055976	-0.0130242603505691	0.0276859646277271	-0.00460484963661489	-0.00310634473513755	-0.00332041607145761	-0.00101609863643218	-0.0109385485254284	-0.00525752297545047	0.00344575895364004	0.000555046988230533	-0.310194312032527	0.433067358606474	0.278844163336118	-0.000151415765862877	0.0430002319057995	0.0257842320935543	-0.0165283106982892	-0.00155223223746084	-0.360907647580947	-0.000286252991495319	0.0264282539548793	-0.0525631206265279	-0.000643704984894187	0.0121106919078978	0.00128702107413522	-0.0143907327396919	0.00251420636672045	-8.89941777326393e-05	0.000234050131331131	-0.000205418048034086	0	0.0121024781218991
4	0.00326900437782617	-0.000800833091950617	0.0171543097718786	0.0160039170918741	0.0207697018127486	0.00320865466856698	-0.0012938477107268	0.0750064795741046	0.033913493624594	0.0138533635654613	-0.000834209103933465	0.0162811109583498	0.0934595880801614	0.000129833842912849	-0.00154588541250097	-0.00943218818061028	0.00421918164509293	-0.0188337752066142	0.00855763617298726	0.0880259669566447	0.00526429251806635	0.000343024489111703	-0.104907554127478	0.00239878484296345	0.00523636694157993	7.04385370661753e-06	-0.150872999297968	-0.0891016161226457	0.0745266231498514	6.03126387931242e-05	0.0313677873681746	0.0215451575471709	-0.00567492072112892	-0.00101224450737227	-0.0830582489774402	-0.000112304074710821	0.00118969385766919	0.000343218259556699	-0.000396631788955674	0.00665837980776921	-0.00156335003929111	-0.0113337645085954	0.000274004411695373	-0.000135163242676729	0.00586540455474595	-9.62051987229475e-05	0	-0.00265587366928209
5	0.0014064202775338	-0.002916884990768	0.00397536169315557	0.0177717756442848	0.0236625022081778	-0.0131617283438724	0.0132063803188078	-0.0115657767237936	0.0417717595028648	0.00671162068589088	-0.00329366809820939	0.0167194714021572	0.00290506623948038	0.000255411001707363	-0.00701879684679978	-0.0145290287628374	0.00111221318178476	-0.0755433400137699	-0.00292863269148155	0.0876100517296356	0.000189097698223013	-0.00157159948584134	-0.0808216410295461	-0.00960417126866926	0.000407672213234989	0.000368611389456332	0.25851234675819	-0.244685179778643	-0.0950845110301215	-4.76190212218548e-05	-0.0228420502407629	-0.0477233741070908	0.0288046317271389	0.000438830534652388	0.146327494028343	-4.13470548499562e-05	-0.0633543165174352	0.157712085755851	0.0023581811732721	-0.0344616374290351	-0.0175149015684222	0.0349446195621785	0.00431647748830516	-0.00121160604244816	0.0181730776256686	-0.000553027863145691	0	-0.0444505866695215
6	0.00246770818151608	-0.0023718099235388	-0.0263925892871074	0.00813529924025429	0.0397959783989372	-0.0127462590388251	0.00544068524005331	-0.0156252114170492	0.0331608701953318	0.00521636071887547	-0.0055077987510482	-0.00555922560666824	-0.160748033167502	0.000262922620563383	-0.0108280700780969	0.0111322360180702	-0.0275955339195188	0.00796493086653005	-0.00357776547881615	0.164308456860588	-0.00252718662360061	-0.00057002625944158	-0.182063375806571	-0.00720162154175505	0.00112528194228473	0.000321844617848702	0.252476324930206	0.104015068155336	-0.0725157813887652	-0.000135086038910717	-0.00433030116561444	-0.0509301301272318	0.0130715654624321	0.000261126122800487	0.115988996612399	-0.000593290009300411	-0.0387723523361369	0.074731853225698	0.00119183975334912	-0.0270310283488594	-0.0105360718582378	0.0224900626777647	0.00352802078722893	-0.000852586196537007	0.0109495125744708	-6.99870862840941e-05	0	-0.0356686216955848
7	-0.00984286493035534	-0.00195505587836564	0.0175384927831329	0.00159811173143762	0.0368919322481521	0.00436899246943347	-0.00477870645290821	-0.0104838096881595	-0.00136702597611938	0.0109955137309129	-0.00295367056896316	0.0134635491966886	0.123411880409256	0.000208572856237543	0.0035221586423421	-0.00298615093354618	-0.0171398729806185	0.0168298777690542	-0.0119969697114196	0.0734150477901199	-0.00383065288112266	-0.000668778675206846	-0.0550783635520115	-0.00435425842885637	0.00136796391352454	0.000346102722375133	0.183650812567098	-0.282308233380201	-0.111628738356615	-6.54693934773985e-05	-0.017707167576719	-0.0170694037132424	-0.00055550855946358	0.000702607526920537	0.120487231319779	-0.000260239849607841	0.020811792898499	-0.0303709657107542	-0.000725308339728342	0.00631569696478415	0.00688169543208077	0.00151067243344448	-0.000530767964240267	0.000322944320187539	-0.00816214133203266	-0.000383988184177124	0	0.0138365472167268
8	0.00185609578147414	-0.000645657653557449	-0.00150491858490689	2.0823450531993e-05	0.014619454806768	0.00715772806911673	-0.00752084367753756	-0.0293204218785569	-0.0329226196578847	0.0150887695584347	-0.00343745256442028	0.0300188958316049	0.179139788402301	8.70950221576071e-05	0.00789073060180474	-0.00710189661266065	-0.00634394847361173	0.00997129462295327	0.000644962581745185	-0.102982039050188	-0.00214296043433203	0.00817297839611647	0.0558016735386891	0.090059045524779	0.00566531659581422	-0.000156342134297182	-0.175915286822381	-0.128846247853797	0.263292502960763	5.69159014377855e-05	-0.00335549257320839	-0.000218441196396179	-0.0162227439974042	-0.0047045545844944	-0.325646475497783	-0.000467949521887514	0.0334172845868776	-0.0684233053581731	-0.00103998381748658	0.0411168774240941	0.00928762647798983	-0.0293901749598718	0.00310171689206417	-0.000450452286899821	0.00659593803411998	-0.000324013926857996	0	0.00588324464168303
9	0.00334838063205782	-0.00234252208892908	0.00496059780967287	0.00323631095820529	0.0665034349186765	-0.0100781298363632	0.0123449050345899	-0.00913512312653593	0.0352384969509255	0.0168361363095759	0.0108526008044941	0.0108312266364934	-0.086274246292294	0.000175390947713572	-0.00133113895679493	-0.00735942854681442	0.00518233500253229	-0.0461267407486864	0.0152316794948829	0.0180000078558823	0.00447366804394627	-0.000483366353687503	-0.0457602239373154	-0.00999076821694149	0.00216864609843893	0.000746650617109385	-0.178556401870243	0.200627863210911	0.0755460672745001	0.000385885286321996	0.03891591466503	0.0212326506504302	-0.00201845304198516	9.31646936524596e-05	-0.0946452887990257	-0.000204924748121407	-0.000505424729527984	0.0155318126701422	3.44529186038188e-05	-0.00436623244266941	-0.00145864232111158	-0.00437995710406088	-0.0055480758954519	-0.000344491691731542	-0.00247482689121653	-0.00211164145775112	0	-0.000411223405437022
10	0.000160410021193765	-0.00347699327792219	-0.0489256969526844	0.00298384272265984	0.0293999842181369	-0.011491947451259	0.0178637054380188	0.0691046543044467	0.0286781455764677	0.00964571457161886	-0.00219665243678833	0.00320891558336469	-0.068250892244951	4.43579548257249e-05	-0.00612597586005126	-0.000436398780123913	0.00252327933196631	-0.0139414650961416	-0.00219926164006863	0.0762054277619805	-0.00131931543721354	8.30462761440478e-05	-0.0439292355451069	-0.0115965797315058	0.00278674383243619	0.000461266892305685	0.11262695291179	0.0872500684307416	-0.0519450143827209	8.50771702538868e-05	-0.00819572809142534	-0.0151404310018935	0.00809514292604541	-1.8620542034803e-05	0.059116433327549	-0.000171243637174717	-0.0119340107830885	0.0474232839614472	-5.73176023853615e-05	-0.0017749872234137	-0.00637970841137934	0.0101591167201343	0.00137619952435461	-0.000211861186513888	-0.00123559264039609	-0.000759455859133969	0	-0.00995668000331072
11	0.000510195933507473	-0.00139304109311388	0.00533536904509017	0.00159246707964516	0.00372702710257393	0.00312857772017285	0.0136469256511176	0.0565267646625016	0.0471056845861816	-0.00111017739261741	-0.00176272653639079	0.00685091344254678	0.120649031367195	6.32968576234963e-05	0.00596505058314768	-0.00229123614517427	-0.00810584993923443	0.0167437058478231	-0.00301861342257214	0.151743207572963	-0.00313068284120783	-0.000656649795448617	-0.0942147519684174	-0.0034322451227041	0.00336268528240054	0.00036135320411625	0.116699771320921	-0.0796394159626201	0.000323569760592588	-7.35461536112865e-05	-0.0127559649389904	-0.0161415017488499	-0.00913542106968566	-0.000482105701711721	0.00521284562667301	-0.000393854855614631	0.00589994915383005	-0.0255703984181073	-1.02681804452911e-05	0.0170873658498511	0.00183002683816419	-0.0142020668228522	0.00266015975459145	-0.000254889665957864	0.00946998259187539	-0.00101338925617682	0	0.00575600885068688
12	-0.00821010066909812	-0.000353134973835767	-0.0591816903995958	0.0225156076028011	-0.0389784082580281	0.0042748475378413	-0.00441095782651618	0.110136299892295	-0.0054650515372089	-0.00128483382114576	0.00970332211212303	-0.006175411614217	0.0429480642268672	8.3480591221032e-05	-0.0018752001379066	0.00918082988919591	-0.031832137730318	0.0324232791138246	-0.00677726411533136	0.0886866893889527	-0.00695582907509706	-0.00196905655431063	-0.076294853125735	-0.0114013393988202	0.00145754267951109	0.000258905753265323	-0.0345539306762156	0.0462411993572205	-0.0212822841978378	-7.98045465264591e-05	-0.0247956312885614	0.0317697845157184	-0.0140433949376847	0.000555420480759901	-0.0413542521347112	9.98799862989261e-05	0.00305363172635262	-0.0159502703834527	-0.000697876546992257	-0.00190329946466037	-0.00155552169090038	0.00441688340077342	-0.0112083554888569	-0.000119410281653785	0.00825120645045977	-0.000800750652052379	0	0.0139588449334245
